ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Column,Metadata_Field,Metadata_FileLocation,Metadata_Frame,Metadata_Plane,Metadata_Row,Metadata_Series,Metadata_Time,Metadata_Well,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,Children_Bac_Count,Children_Shrink_bac_Count,Location_Center_X,Location_Center_Y,Location_Center_Z
1,148,nan,003,1,nan,0,001,001,0,001,A003,377.0,815.0,1.0,0,0,378.2147043153969,816.0133191262653,0
1,149,nan,003,1,nan,0,001,001,0,001,A003,1319.0,828.0,1.0,0,0,1321.0910641200546,820.3386766712142,0
1,150,nan,003,1,nan,0,001,001,0,001,A003,947.0,842.0,1.0,0,0,954.58835546476,837.71569628873,0
1,151,nan,003,1,nan,0,001,001,0,001,A003,761.0,847.0,1.0,0,0,760.126998223801,844.8143872113677,0
1,152,nan,003,1,nan,0,001,001,0,001,A003,0.0,851.0,1.0,0,0,3.3622754491017965,850.6437125748503,0
1,153,nan,003,1,nan,0,001,001,0,001,A003,316.0,849.0,1.0,0,0,316.5245901639344,860.1919163369136,0
1,154,nan,003,1,nan,0,001,001,0,001,A003,361.0,855.0,1.0,0,0,361.3413705583756,852.6027918781726,0
1,155,nan,003,1,nan,0,001,001,0,001,A003,1221.0,868.0,1.0,0,0,1223.0016116035456,872.3693258125168,0
1,156,nan,003,1,nan,0,001,001,0,001,A003,585.0,871.0,1.0,0,0,596.548288973384,869.6958174904943,0
1,157,nan,003,1,nan,0,001,001,0,001,A003,475.0,877.0,1.0,0,0,471.2827282728273,876.7139713971397,0
1,158,nan,003,1,nan,0,001,001,0,001,A003,1295.0,884.0,1.0,0,0,1297.817012858556,885.778107484339,0
1,159,nan,003,1,nan,0,001,001,0,001,A003,811.0,884.0,1.0,0,0,813.1448368350469,881.3118015198927,0
1,160,nan,003,1,nan,0,001,001,0,001,A003,1051.0,874.0,1.0,0,0,1053.0536547433903,879.6765163297046,0
1,161,nan,003,1,nan,0,001,001,0,001,A003,174.0,890.0,1.0,1,0,163.3642951251647,895.1897233201581,0
1,162,nan,003,1,nan,0,001,001,0,001,A003,428.0,904.0,1.0,0,0,428.03113417346185,902.2594514455152,0
1,163,nan,003,1,nan,0,001,001,0,001,A003,691.0,905.0,1.0,0,0,691.2140762463343,905.9926686217009,0
1,164,nan,003,1,nan,0,001,001,0,001,A003,1054.0,917.0,1.0,1,0,1049.1769423558897,917.4380952380952,0
1,165,nan,003,1,nan,0,001,001,0,001,A003,719.0,935.0,1.0,0,0,717.7530211480363,933.4788519637463,0
1,166,nan,003,1,nan,0,001,001,0,001,A003,481.0,941.0,1.0,0,0,474.6011904761905,951.902950310559,0
1,167,nan,003,1,nan,0,001,001,0,001,A003,1323.0,945.0,1.0,0,0,1323.227486437613,942.8871609403255,0
1,168,nan,003,1,nan,0,001,001,0,001,A003,777.0,947.0,1.0,0,0,779.9926517571885,945.855910543131,0
1,169,nan,003,1,nan,0,001,001,0,001,A003,891.0,951.0,1.0,1,1,889.2482219061167,958.3833570412518,0
1,170,nan,003,1,nan,0,001,001,0,001,A003,543.0,948.0,1.0,0,0,542.3419724770642,948.8704128440367,0
1,171,nan,003,1,nan,0,001,001,0,001,A003,1268.0,952.0,1.0,0,0,1257.080578006368,958.6064168503551,0
1,172,nan,003,1,nan,0,001,001,0,001,A003,657.0,955.0,1.0,2,2,658.1529182879377,946.6906614785992,0
1,173,nan,003,1,nan,0,001,001,0,001,A003,983.0,952.0,1.0,0,0,987.5117090184355,952.1557050323867,0
1,174,nan,003,1,nan,0,001,001,0,001,A003,831.0,976.0,1.0,0,0,833.9579663730984,979.0280224179344,0
1,175,nan,003,1,nan,0,001,001,0,001,A003,1190.0,979.0,1.0,0,0,1183.6221719457014,979.8533182503771,0
1,176,nan,003,1,nan,0,001,001,0,001,A003,97.0,991.0,1.0,0,0,104.80422885572139,986.3766169154229,0
1,177,nan,003,1,nan,0,001,001,0,001,A003,979.0,1006.0,1.0,0,0,964.3820224719101,998.1859283039058,0
1,178,nan,003,1,nan,0,001,001,0,001,A003,1132.0,1009.0,1.0,0,0,1131.5734536082475,1001.0579896907217,0
1,179,nan,003,1,nan,0,001,001,0,001,A003,914.0,1019.0,1.0,0,0,913.5015290519877,1015.9785932721712,0
1,180,nan,003,1,nan,0,001,001,0,001,A003,25.0,1023.0,1.0,0,0,25.197098976109213,1012.2747440273038,0
1,181,nan,003,1,nan,0,001,001,0,001,A003,566.0,1023.0,1.0,0,0,565.6169811320755,1012.4141509433962,0
1,182,nan,003,1,nan,0,001,001,0,001,A003,638.0,1023.0,1.0,0,0,631.0663329161451,1011.3141426783479,0
1,183,nan,003,1,nan,0,001,001,0,001,A003,1237.0,1023.0,1.0,0,0,1226.215139442231,1017.0053120849933,0
1,184,nan,003,1,nan,0,001,001,0,001,A003,1341.0,1023.0,1.0,0,0,1337.6510318949342,1010.9146341463414,0
2,1,nan,003,10,nan,0,001,001,0,001,A003,74.0,0.0,1.0,0,0,72.86015831134564,4.329815303430079,0
2,2,nan,003,10,nan,0,001,001,0,001,A003,157.0,0.0,1.0,0,0,155.88490770901194,8.31270358306189,0
2,3,nan,003,10,nan,0,001,001,0,001,A003,686.0,0.0,1.0,0,0,686.2271784232365,14.878112033195022,0
2,4,nan,003,10,nan,0,001,001,0,001,A003,994.0,0.0,1.0,0,0,996.3788461538461,14.705769230769231,0
2,5,nan,003,10,nan,0,001,001,0,001,A003,1047.0,0.0,1.0,0,0,1044.8568872987478,22.05098389982111,0
2,6,nan,003,10,nan,0,001,001,0,001,A003,838.0,20.0,1.0,0,0,836.3460796915167,25.907776349614394,0
2,7,nan,003,10,nan,0,001,001,0,001,A003,255.0,51.0,1.0,0,0,260.61197278911567,49.40163265306123,0
2,8,nan,003,10,nan,0,001,001,0,001,A003,68.0,55.0,1.0,0,0,58.996992782678426,52.906976744186046,0
2,9,nan,003,10,nan,0,001,001,0,001,A003,451.0,54.0,1.0,0,0,450.93044061731155,50.84500111831805,0
2,10,nan,003,10,nan,0,001,001,0,001,A003,790.0,56.0,1.0,0,0,794.0780809031045,55.95829413609282,0
2,11,nan,003,10,nan,0,001,001,0,001,A003,318.0,53.0,1.0,1,1,313.6224601867106,60.588962108731465,0
2,12,nan,003,10,nan,0,001,001,0,001,A003,207.0,54.0,1.0,0,0,210.59324208725405,61.82078699743371,0
2,13,nan,003,10,nan,0,001,001,0,001,A003,631.0,83.0,1.0,0,0,629.874007936508,82.89682539682539,0
2,14,nan,003,10,nan,0,001,001,0,001,A003,1155.0,93.0,1.0,0,0,1154.8349912229373,90.14891749561147,0
2,15,nan,003,10,nan,0,001,001,0,001,A003,201.0,107.0,1.0,0,0,200.62690114068442,104.54657794676807,0
2,16,nan,003,10,nan,0,001,001,0,001,A003,407.0,109.0,1.0,0,0,412.57999406352036,101.84951024042742,0
2,17,nan,003,10,nan,0,001,001,0,001,A003,279.0,120.0,1.0,0,0,277.6862050163577,122.97873500545256,0
2,18,nan,003,10,nan,0,001,001,0,001,A003,674.0,122.0,1.0,0,0,674.901443504231,118.33101045296168,0
