ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Column,Metadata_Field,Metadata_FileLocation,Metadata_Frame,Metadata_Plane,Metadata_Row,Metadata_Series,Metadata_Time,Metadata_Well,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,Children_Bac_Count,Children_Shrink_bac_Count,Location_Center_X,Location_Center_Y,Location_Center_Z
4,37,nan,003,3,nan,0,001,001,0,001,A003,1080.0,203.0,1.0,0,0,1082.6475798797849,202.7674786459981,0
4,38,nan,003,3,nan,0,001,001,0,001,A003,1313.0,205.0,1.0,0,0,1315.6509156680986,200.36061496721683,0
4,39,nan,003,3,nan,0,001,001,0,001,A003,1359.0,212.0,1.0,0,0,1352.631443298969,203.4806701030928,0
4,40,nan,003,3,nan,0,001,001,0,001,A003,655.0,223.0,1.0,0,0,653.3768592677345,225.70323226544622,0
4,41,nan,003,3,nan,0,001,001,0,001,A003,1170.0,225.0,1.0,0,0,1165.2618996798292,229.52273212379936,0
4,42,nan,003,3,nan,0,001,001,0,001,A003,1253.0,246.0,1.0,1,1,1256.4823110738957,251.30228176679924,0
4,43,nan,003,3,nan,0,001,001,0,001,A003,430.0,233.0,1.0,0,0,427.6875438186492,235.2556672119654,0
4,44,nan,003,3,nan,0,001,001,0,001,A003,845.0,232.0,1.0,0,0,841.3361997226075,236.2800739713361,0
4,45,nan,003,3,nan,0,001,001,0,001,A003,954.0,235.0,1.0,0,0,958.785898982934,248.33873470091365,0
4,46,nan,003,3,nan,0,001,001,0,001,A003,80.0,243.0,1.0,0,0,79.85176110260336,240.9782542113323,0
4,47,nan,003,3,nan,0,001,001,0,001,A003,1025.0,243.0,1.0,0,0,1022.774659445265,245.0444772689972,0
4,48,nan,003,3,nan,0,001,001,0,001,A003,367.0,255.0,1.0,0,0,357.4058537901268,255.5161855948206,0
4,49,nan,003,3,nan,0,001,001,0,001,A003,575.0,260.0,1.0,0,0,591.1238120036454,270.18161697695615,0
4,50,nan,003,3,nan,0,001,001,0,001,A003,0.0,265.0,1.0,0,0,26.223768590530767,266.28980761358986,0
4,51,nan,003,3,nan,0,001,001,0,001,A003,125.0,286.0,1.0,0,0,115.69262472885032,294.63101952277657,0
4,52,nan,003,3,nan,0,001,001,0,001,A003,1188.0,313.0,1.0,2,2,1162.26890556151,305.6533285697273,0
4,53,nan,003,3,nan,0,001,001,0,001,A003,1359.0,305.0,1.0,0,0,1352.566131025958,307.49690976514216,0
4,54,nan,003,3,nan,0,001,001,0,001,A003,730.0,330.0,1.0,0,0,729.2076677316294,330.66908703649915,0
4,55,nan,003,3,nan,0,001,001,0,001,A003,854.0,347.0,1.0,0,0,864.1313598519889,338.7354301572618,0
4,56,nan,003,3,nan,0,001,001,0,001,A003,236.0,350.0,1.0,2,2,237.4104765241766,350.5583391730904,0
4,57,nan,003,3,nan,0,001,001,0,001,A003,1031.0,333.0,1.0,0,0,1027.285355839416,328.05474452554745,0
4,58,nan,003,3,nan,0,001,001,0,001,A003,921.0,362.0,1.0,0,0,918.2900838677849,362.76221016280215,0
4,59,nan,003,3,nan,0,001,001,0,001,A003,1251.0,363.0,1.0,0,0,1249.7649484536082,364.15714285714284,0
4,60,nan,003,3,nan,0,001,001,0,001,A003,183.0,379.0,1.0,0,0,182.79328436516263,381.591815320042,0
4,61,nan,003,3,nan,0,001,001,0,001,A003,1033.0,397.0,1.0,0,0,1043.3145465718549,372.5837942235098,0
4,62,nan,003,3,nan,0,001,001,0,001,A003,2.0,407.0,1.0,0,0,25.355048343636074,412.4265335235378,0
4,63,nan,003,3,nan,0,001,001,0,001,A003,552.0,402.0,1.0,0,0,549.4631598936575,380.2424357513609,0
4,64,nan,003,3,nan,0,001,001,0,001,A003,1148.0,402.0,1.0,0,0,1154.5064609450337,401.90607521697206,0
4,65,nan,003,3,nan,0,001,001,0,001,A003,233.0,417.0,1.0,0,0,232.63568439928272,413.48296473401075,0
4,66,nan,003,3,nan,0,001,001,0,001,A003,386.0,379.0,1.0,0,0,389.3017718715393,387.1464562569214,0
4,67,nan,003,3,nan,0,001,001,0,001,A003,425.0,396.0,1.0,0,0,422.1354581673307,405.2162777461582,0
4,68,nan,003,3,nan,0,001,001,0,001,A003,137.0,413.0,1.0,0,0,136.95973985754102,410.5912047073397,0
4,69,nan,003,3,nan,0,001,001,0,001,A003,468.0,421.0,1.0,0,0,456.3984425697599,433.26632057105775,0
4,70,nan,003,3,nan,0,001,001,0,001,A003,1060.0,448.0,1.0,0,0,1073.7538025264244,433.65893271461715,0
4,71,nan,003,3,nan,0,001,001,0,001,A003,180.0,440.0,1.0,0,0,180.07412898443292,442.0437361008154,0
4,72,nan,003,3,nan,0,001,001,0,001,A003,990.0,463.0,1.0,0,0,992.2216414590747,457.9262677935943,0
4,73,nan,003,3,nan,0,001,001,0,001,A003,359.0,447.0,1.0,2,2,361.42813975448536,448.70368271954675,0
4,74,nan,003,3,nan,0,001,001,0,001,A003,1213.0,440.0,1.0,0,0,1212.9580209895053,437.6521739130435,0
4,75,nan,003,3,nan,0,001,001,0,001,A003,903.0,434.0,1.0,1,1,904.1444793428365,441.30031408552793,0
4,76,nan,003,3,nan,0,001,001,0,001,A003,1258.0,436.0,1.0,0,0,1258.6245603751465,441.69944314185227,0
4,77,nan,003,3,nan,0,001,001,0,001,A003,1118.0,452.0,1.0,0,0,1106.5311713726587,461.9563880346659,0
4,78,nan,003,3,nan,0,001,001,0,001,A003,1181.0,471.0,1.0,0,0,1177.8637660485022,468.123395149786,0
4,79,nan,003,3,nan,0,001,001,0,001,A003,511.0,481.0,1.0,1,1,512.6868978805395,485.9937379576108,0
4,80,nan,003,3,nan,0,001,001,0,001,A003,684.0,489.0,1.0,0,0,690.3227432513099,488.5474563905286,0
4,81,nan,003,3,nan,0,001,001,0,001,A003,269.0,487.0,1.0,1,1,263.4738955823293,490.0228112449799,0
4,82,nan,003,3,nan,0,001,001,0,001,A003,183.0,494.0,1.0,0,0,169.5548905109489,489.4324087591241,0
4,83,nan,003,3,nan,0,001,001,0,001,A003,1133.0,495.0,1.0,0,0,1133.7423053711527,494.5823777911889,0
4,84,nan,003,3,nan,0,001,001,0,001,A003,915.0,539.0,1.0,2,2,908.0678950307091,528.9113344500279,0
4,85,nan,003,3,nan,0,001,001,0,001,A003,1298.0,497.0,1.0,0,0,1300.512550319678,488.94411555766044,0
4,86,nan,003,3,nan,0,001,001,0,001,A003,838.0,493.0,1.0,0,0,829.938589693917,486.26869430453314,0
4,87,nan,003,3,nan,0,001,001,0,001,A003,1103.0,514.0,1.0,0,0,1104.8448637316562,516.7868623340321,0
4,88,nan,003,3,nan,0,001,001,0,001,A003,1359.0,516.0,1.0,0,0,1350.6860465116279,503.09233926128593,0
4,89,nan,003,3,nan,0,001,001,0,001,A003,805.0,529.0,1.0,0,0,808.3772032902467,532.1349001175088,0
4,90,nan,003,3,nan,0,001,001,0,001,A003,118.0,546.0,1.0,0,0,119.59186851211072,549.106660899654,0
4,91,nan,003,3,nan,0,001,001,0,001,A003,1091.0,544.0,1.0,0,0,1088.021897810219,539.7985401459854,0
4,92,nan,003,3,nan,0,001,001,0,001,A003,1143.0,538.0,1.0,0,0,1138.7703639514732,547.7804737146158,0
4,93,nan,003,3,nan,0,001,001,0,001,A003,327.0,539.0,1.0,0,0,331.559405204461,535.4261710037175,0
4,94,nan,003,3,nan,0,001,001,0,001,A003,261.0,552.0,1.0,0,0,262.2504755865568,552.4432466708942,0
4,95,nan,003,3,nan,0,001,001,0,001,A003,1199.0,551.0,1.0,0,0,1190.6174873982163,557.1899961225281,0
4,96,nan,003,3,nan,0,001,001,0,001,A003,1032.0,566.0,1.0,0,0,1026.2690006647463,565.7309993352537,0
4,97,nan,003,3,nan,0,001,001,0,001,A003,1311.0,573.0,1.0,0,0,1313.853804347826,578.3523550724638,0
4,98,nan,003,3,nan,0,001,001,0,001,A003,813.0,590.0,1.0,0,0,817.9752172891708,592.7441860465116,0
4,99,nan,003,3,nan,0,001,001,0,001,A003,492.0,597.0,1.0,0,0,481.8518594196976,600.5902125051083,0
4,100,nan,003,3,nan,0,001,001,0,001,A003,218.0,596.0,1.0,0,0,235.4858772656178,599.8078020057043,0
4,101,nan,003,3,nan,0,001,001,0,001,A003,1198.0,618.0,1.0,0,0,1198.9650028686174,615.0569898642187,0
4,102,nan,003,3,nan,0,001,001,0,001,A003,1332.0,624.0,1.0,0,0,1331.8013582342953,623.8273910582909,0
4,103,nan,003,3,nan,0,001,001,0,001,A003,1034.0,639.0,1.0,0,0,1022.9519631171921,633.9767995240928,0
4,104,nan,003,3,nan,0,001,001,0,001,A003,476.0,658.0,1.0,0,0,483.81139646869985,655.4775280898876,0
4,105,nan,003,3,nan,0,001,001,0,001,A003,1147.0,664.0,1.0,0,0,1145.547422274695,665.5330578512396,0
4,106,nan,003,3,nan,0,001,001,0,001,A003,1302.0,673.0,1.0,0,0,1302.603109479594,679.2781256748002,0
4,107,nan,003,3,nan,0,001,001,0,001,A003,1359.0,665.0,1.0,0,0,1348.2705128205127,671.0403846153846,0
4,108,nan,003,3,nan,0,001,001,0,001,A003,865.0,652.0,1.0,0,0,876.8645429362881,652.6030470914127,0
4,109,nan,003,3,nan,0,001,001,0,001,A003,1226.0,661.0,1.0,0,0,1234.4018957345972,658.434439178515,0
4,110,nan,003,3,nan,0,001,001,0,001,A003,647.0,656.0,1.0,0,0,658.0875372444261,663.5006678310901,0
4,111,nan,003,3,nan,0,001,001,0,001,A003,811.0,664.0,1.0,0,0,800.0602657682949,663.8579449747333,0
4,112,nan,003,3,nan,0,001,001,0,001,A003,210.0,667.0,1.0,0,0,216.54335433543355,661.4674467446745,0
4,113,nan,003,3,nan,0,001,001,0,001,A003,1015.0,686.0,1.0,0,0,1011.5902696365767,682.0773739742086,0
4,114,nan,003,3,nan,0,001,001,0,001,A003,136.0,687.0,1.0,0,0,140.39042106457836,701.7909431392577,0
4,115,nan,003,3,nan,0,001,001,0,001,A003,982.0,715.0,1.0,0,0,981.8740590619572,713.5121598147076,0
4,116,nan,003,3,nan,0,001,001,0,001,A003,1236.0,710.0,1.0,0,0,1239.4096445438727,712.1391996022868,0
4,117,nan,003,3,nan,0,001,001,0,001,A003,303.0,693.0,1.0,1,1,303.6303793884485,696.7625990939978,0
4,118,nan,003,3,nan,0,001,001,0,001,A003,887.0,707.0,1.0,0,0,861.513393590797,706.5110928512736,0
4,119,nan,003,3,nan,0,001,001,0,001,A003,1179.0,722.0,1.0,0,0,1176.5698423273373,723.4437041972019,0
4,120,nan,003,3,nan,0,001,001,0,001,A003,492.0,734.0,1.0,0,0,489.1075730305967,731.84452443583,0
4,121,nan,003,3,nan,0,001,001,0,001,A003,0.0,726.0,1.0,0,0,22.70515650080257,747.3558386837881,0
4,122,nan,003,3,nan,0,001,001,0,001,A003,412.0,732.0,1.0,0,0,412.7068376068376,743.4292022792023,0
4,123,nan,003,3,nan,0,001,001,0,001,A003,1048.0,723.0,1.0,1,1,1052.303882725832,715.914619651347,0
4,124,nan,003,3,nan,0,001,001,0,001,A003,1285.0,743.0,1.0,0,0,1293.6981873771565,744.7499454029264,0
4,125,nan,003,3,nan,0,001,001,0,001,A003,81.0,758.0,1.0,1,1,75.25194241316271,739.1387111517367,0
4,126,nan,003,3,nan,0,001,001,0,001,A003,614.0,726.0,1.0,1,1,611.3263790105896,722.0910384068279,0
4,127,nan,003,3,nan,0,001,001,0,001,A003,701.0,769.0,1.0,0,0,705.50675,768.439125,0
4,128,nan,003,3,nan,0,001,001,0,001,A003,929.0,763.0,1.0,1,1,946.4846199349305,768.9137829044662,0
4,129,nan,003,3,nan,0,001,001,0,001,A003,1048.0,786.0,1.0,0,0,1051.5846940783001,780.1154829824907,0
4,130,nan,003,3,nan,0,001,001,0,001,A003,256.0,782.0,1.0,0,0,256.2481481481482,781.2724444444444,0
4,131,nan,003,3,nan,0,001,001,0,001,A003,853.0,789.0,1.0,0,0,846.589250404458,786.1206183713823,0
4,132,nan,003,3,nan,0,001,001,0,001,A003,1121.0,797.0,1.0,0,0,1119.7710071802833,788.9206287599457,0
4,133,nan,003,3,nan,0,001,001,0,001,A003,609.0,807.0,1.0,2,2,609.3586762913659,817.8891909627824,0
4,134,nan,003,3,nan,0,001,001,0,001,A003,1258.0,804.0,1.0,2,2,1251.8062420785805,808.5625792141952,0
4,135,nan,003,3,nan,0,001,001,0,001,A003,447.0,818.0,1.0,0,0,448.6313019390582,823.9792243767313,0
4,136,nan,003,3,nan,0,001,001,0,001,A003,509.0,807.0,1.0,0,0,506.49045454545455,803.1220454545454,0
4,137,nan,003,3,nan,0,001,001,0,001,A003,1209.0,842.0,1.0,0,0,1196.6688751260263,828.9500216044937,0
4,138,nan,003,3,nan,0,001,001,0,001,A003,954.0,835.0,1.0,0,0,957.6219744012166,831.6080344696489,0
4,139,nan,003,3,nan,0,001,001,0,001,A003,185.0,835.0,1.0,0,0,182.62266824085006,830.9381345926801,0
4,140,nan,003,3,nan,0,001,001,0,001,A003,880.0,858.0,1.0,0,0,882.5349617501007,859.1096497114481,0
4,141,nan,003,3,nan,0,001,001,0,001,A003,360.0,855.0,1.0,0,0,328.4760879419764,852.91953762466,0
4,142,nan,003,3,nan,0,001,001,0,001,A003,730.0,863.0,1.0,0,0,722.6113909337466,866.7664987730853,0
4,143,nan,003,3,nan,0,001,001,0,001,A003,1159.0,884.0,1.0,0,0,1154.8929624947325,880.7222924568057,0
4,144,nan,003,3,nan,0,001,001,0,001,A003,1102.0,860.0,1.0,0,0,1098.5318681318681,859.614985014985,0
4,145,nan,003,3,nan,0,001,001,0,001,A003,114.0,879.0,1.0,0,0,115.61628817541111,875.4598668754894,0
4,146,nan,003,3,nan,0,001,001,0,001,A003,501.0,883.0,1.0,0,0,501.1392891450528,882.7879176005977,0
4,147,nan,003,3,nan,0,001,001,0,001,A003,810.0,895.0,1.0,0,0,799.3223803071364,902.5273261065944,0
4,148,nan,003,3,nan,0,001,001,0,001,A003,189.0,897.0,1.0,0,0,192.83399329881206,891.243374961925,0
4,149,nan,003,3,nan,0,001,001,0,001,A003,1247.0,922.0,1.0,0,0,1260.2143368534098,911.2806515124396,0
4,150,nan,003,3,nan,0,001,001,0,001,A003,376.0,917.0,1.0,0,0,370.20656525220176,914.0208166533226,0
4,151,nan,003,3,nan,0,001,001,0,001,A003,275.0,932.0,1.0,0,0,272.94782977520146,932.4508695037466,0
4,152,nan,003,3,nan,0,001,001,0,001,A003,1074.0,925.0,1.0,0,0,1059.3672201648549,920.3546768605902,0
4,153,nan,003,3,nan,0,001,001,0,001,A003,1359.0,936.0,1.0,0,0,1339.9121779859486,932.5386416861827,0
4,154,nan,003,3,nan,0,001,001,0,001,A003,87.0,951.0,1.0,0,0,98.38326784544859,949.5391290111329,0
4,155,nan,003,3,nan,0,001,001,0,001,A003,554.0,943.0,1.0,1,1,537.7547305389221,945.4732934131737,0
4,156,nan,003,3,nan,0,001,001,0,001,A003,987.0,963.0,1.0,0,0,993.0815450643777,961.9037400367872,0
4,157,nan,003,3,nan,0,001,001,0,001,A003,808.0,977.0,1.0,0,0,807.8390112704918,974.6868596311475,0
4,158,nan,003,3,nan,0,001,001,0,001,A003,446.0,1003.0,1.0,0,0,437.46881561072,986.7977028529085,0
4,159,nan,003,3,nan,0,001,001,0,001,A003,913.0,969.0,1.0,0,0,911.560873215785,962.3549958018472,0
4,160,nan,003,3,nan,0,001,001,0,001,A003,207.0,985.0,1.0,0,0,206.04802259887006,984.794538606403,0
4,161,nan,003,3,nan,0,001,001,0,001,A003,1359.0,1003.0,1.0,0,0,1333.247258225324,990.3207045530077,0
4,162,nan,003,3,nan,0,001,001,0,001,A003,141.0,1003.0,1.0,1,1,134.07980162308385,997.3205590622182,0
4,163,nan,003,3,nan,0,001,001,0,001,A003,332.0,1023.0,1.0,0,0,337.02058504875407,1000.8273745034309,0
4,164,nan,003,3,nan,0,001,001,0,001,A003,1153.0,1022.0,1.0,0,0,1154.1781097868054,976.9365452408931,0
4,165,nan,003,3,nan,0,001,001,0,001,A003,36.0,1023.0,1.0,0,0,34.148561854230664,991.2451829098018,0
4,166,nan,003,3,nan,0,001,001,0,001,A003,602.0,1023.0,1.0,1,1,600.4164164164164,997.5849182515849,0
4,167,nan,003,3,nan,0,001,001,0,001,A003,664.0,1023.0,1.0,0,0,664.756345177665,1012.9644670050761,0
4,168,nan,003,3,nan,0,001,001,0,001,A003,703.0,997.0,1.0,0,0,706.4585398083912,995.6590683845392,0
4,169,nan,003,3,nan,0,001,001,0,001,A003,872.0,1023.0,1.0,0,0,871.5396483674201,1002.6817366343739,0
4,170,nan,003,3,nan,0,001,001,0,001,A003,1063.0,1023.0,1.0,0,0,1070.7286559594252,1006.3795435333897,0
5,1,nan,003,4,nan,0,001,001,0,001,A003,135.0,0.0,1.0,0,0,132.0542871638762,12.011669203450026,0
5,2,nan,003,4,nan,0,001,001,0,001,A003,227.0,0.0,1.0,0,0,230.5587668593449,22.049239991436522,0
5,3,nan,003,4,nan,0,001,001,0,001,A003,400.0,0.0,1.0,0,0,399.15850515463916,11.152061855670103,0
5,4,nan,003,4,nan,0,001,001,0,001,A003,459.0,0.0,1.0,1,1,445.728362764334,24.15543928493569,0
5,5,nan,003,4,nan,0,001,001,0,001,A003,561.0,0.0,1.0,0,0,556.3996767490187,22.490417917340107,0
5,6,nan,003,4,nan,0,001,001,0,001,A003,698.0,0.0,1.0,2,2,685.375476350594,25.06478368078906,0
5,7,nan,003,4,nan,0,001,001,0,001,A003,785.0,0.0,1.0,0,0,775.9897297297297,21.42810810810811,0
5,8,nan,003,4,nan,0,001,001,0,001,A003,964.0,0.0,1.0,0,0,959.2729424138838,18.59374178280305,0
5,9,nan,003,4,nan,0,001,001,0,001,A003,1272.0,13.0,1.0,0,0,1260.8493997817388,20.969443433975993,0
5,10,nan,003,4,nan,0,001,001,0,001,A003,1067.0,38.0,1.0,0,0,1057.0326438267614,42.1510989010989,0
5,11,nan,003,4,nan,0,001,001,0,001,A003,1195.0,25.0,1.0,1,1,1199.661915008069,30.95481441635288,0
5,12,nan,003,4,nan,0,001,001,0,001,A003,1015.0,29.0,1.0,0,0,1011.1277906081601,32.0977675134719,0
5,13,nan,003,4,nan,0,001,001,0,001,A003,1335.0,28.0,1.0,0,0,1336.3292307692307,23.448205128205128,0
5,14,nan,003,4,nan,0,001,001,0,001,A003,1359.0,50.0,1.0,0,0,1350.19578313253,46.06024096385542,0
5,15,nan,003,4,nan,0,001,001,0,001,A003,1306.0,40.0,1.0,0,0,1311.5520793590233,39.170545593285006,0
5,16,nan,003,4,nan,0,001,001,0,001,A003,128.0,54.0,1.0,0,0,128.33671742808798,50.28967851099831,0
5,17,nan,003,4,nan,0,001,001,0,001,A003,70.0,49.0,1.0,0,0,76.68723186925435,48.41654749744637,0
5,18,nan,003,4,nan,0,001,001,0,001,A003,0.0,58.0,1.0,0,0,19.967278719397363,54.965160075329564,0
5,19,nan,003,4,nan,0,001,001,0,001,A003,257.0,77.0,1.0,1,1,233.7790782735918,79.70214581809314,0
5,20,nan,003,4,nan,0,001,001,0,001,A003,739.0,77.0,1.0,1,1,751.045253252145,67.37932466094658,0
5,21,nan,003,4,nan,0,001,001,0,001,A003,1121.0,84.0,1.0,0,0,1128.1600928074247,78.94431554524363,0
5,22,nan,003,4,nan,0,001,001,0,001,A003,512.0,93.0,1.0,0,0,535.1199748743719,90.48262144053601,0
5,23,nan,003,4,nan,0,001,001,0,001,A003,827.0,79.0,1.0,0,0,833.5325738697045,69.49519401922392,0
5,24,nan,003,4,nan,0,001,001,0,001,A003,1192.0,103.0,1.0,0,0,1189.3996627318718,101.53625632377741,0
5,25,nan,003,4,nan,0,001,001,0,001,A003,920.0,97.0,1.0,0,0,934.1337232755143,112.171540943929,0
5,26,nan,003,4,nan,0,001,001,0,001,A003,988.0,106.0,1.0,0,0,987.1460221550856,99.96918429003021,0
5,27,nan,003,4,nan,0,001,001,0,001,A003,429.0,110.0,1.0,0,0,428.1241123305358,107.3989670755326,0
5,28,nan,003,4,nan,0,001,001,0,001,A003,1039.0,117.0,1.0,0,0,1040.1516587677725,119.47709320695103,0
5,29,nan,003,4,nan,0,001,001,0,001,A003,761.0,130.0,1.0,0,0,760.7555117404553,125.44685427495968,0
5,30,nan,003,4,nan,0,001,001,0,001,A003,349.0,110.0,1.0,0,0,345.8484104852203,94.07596207473507,0
5,31,nan,003,4,nan,0,001,001,0,001,A003,1299.0,124.0,1.0,1,1,1301.1904069767443,124.80704941860465,0
5,32,nan,003,4,nan,0,001,001,0,001,A003,865.0,112.0,1.0,0,0,855.9277643260695,126.07344632768361,0
5,33,nan,003,4,nan,0,001,001,0,001,A003,1159.0,112.0,1.0,0,0,1162.595013477089,112.20080862533693,0
5,34,nan,003,4,nan,0,001,001,0,001,A003,669.0,125.0,1.0,0,0,637.5687049124012,109.87203710065269,0
5,35,nan,003,4,nan,0,001,001,0,001,A003,1359.0,134.0,1.0,0,0,1351.235687732342,138.06617100371747,0
5,36,nan,003,4,nan,0,001,001,0,001,A003,805.0,165.0,1.0,1,1,807.4022899281972,157.7374345041723,0
5,37,nan,003,4,nan,0,001,001,0,001,A003,534.0,139.0,1.0,1,1,524.4255681818182,137.84914772727274,0
5,38,nan,003,4,nan,0,001,001,0,001,A003,280.0,140.0,1.0,0,0,306.4024587512132,164.1189474819368,0
5,39,nan,003,4,nan,0,001,001,0,001,A003,864.0,182.0,1.0,0,0,865.6858006042296,173.06586102719032,0
5,40,nan,003,4,nan,0,001,001,0,001,A003,908.0,162.0,1.0,0,0,927.3328547499402,174.70878200526442,0
5,41,nan,003,4,nan,0,001,001,0,001,A003,621.0,158.0,1.0,0,0,618.007560483871,156.93951612903226,0
5,42,nan,003,4,nan,0,001,001,0,001,A003,1143.0,161.0,1.0,0,0,1154.6052676008778,158.01738983623164,0
5,43,nan,003,4,nan,0,001,001,0,001,A003,700.0,165.0,1.0,0,0,702.9101328470956,169.9671789528523,0
5,44,nan,003,4,nan,0,001,001,0,001,A003,0.0,177.0,1.0,0,0,3.5384615384615383,185.13186813186815,0
5,45,nan,003,4,nan,0,001,001,0,001,A003,156.0,177.0,1.0,0,0,158.27081937932573,179.08551015851754,0
5,46,nan,003,4,nan,0,001,001,0,001,A003,49.0,175.0,1.0,0,0,56.6630700618616,167.4596460940872,0
5,47,nan,003,4,nan,0,001,001,0,001,A003,468.0,169.0,1.0,0,0,462.2655027092113,167.17760385310055,0
5,48,nan,003,4,nan,0,001,001,0,001,A003,658.0,188.0,1.0,0,0,655.8879347359382,193.83984542722197,0
5,49,nan,003,4,nan,0,001,001,0,001,A003,509.0,190.0,1.0,0,0,512.2648351648352,190.6598901098901,0
5,50,nan,003,4,nan,0,001,001,0,001,A003,924.0,197.0,1.0,0,0,920.716049382716,198.8310185185185,0
5,51,nan,003,4,nan,0,001,001,0,001,A003,1246.0,199.0,1.0,0,0,1239.1900227973715,202.8610701354432,0
5,52,nan,003,4,nan,0,001,001,0,001,A003,428.0,182.0,1.0,0,0,436.622582480091,190.18941979522185,0
5,53,nan,003,4,nan,0,001,001,0,001,A003,1114.0,231.0,1.0,1,1,1100.9672022892362,216.3201628879595,0
5,54,nan,003,4,nan,0,001,001,0,001,A003,260.0,216.0,1.0,0,0,270.3962046416207,214.69662777279137,0
5,55,nan,003,4,nan,0,001,001,0,001,A003,418.0,235.0,1.0,0,0,414.4445073612684,236.0968289920725,0
5,56,nan,003,4,nan,0,001,001,0,001,A003,747.0,240.0,1.0,0,0,752.6817802503477,244.27176634214186,0
5,57,nan,003,4,nan,0,001,001,0,001,A003,680.0,240.0,1.0,0,0,679.8379034214996,241.92962873089056,0
5,58,nan,003,4,nan,0,001,001,0,001,A003,501.0,249.0,1.0,0,0,507.10760667903526,249.89681746824604,0
5,59,nan,003,4,nan,0,001,001,0,001,A003,289.0,269.0,1.0,0,0,283.53035143769966,265.2701962574167,0
5,60,nan,003,4,nan,0,001,001,0,001,A003,725.0,276.0,1.0,0,0,726.5787545787546,281.1630036630037,0
5,61,nan,003,4,nan,0,001,001,0,001,A003,964.0,265.0,1.0,0,0,947.1329513564078,258.5834892422825,0
5,62,nan,003,4,nan,0,001,001,0,001,A003,100.0,262.0,1.0,0,0,98.17709803921569,260.8439215686275,0
5,63,nan,003,4,nan,0,001,001,0,001,A003,1301.0,278.0,1.0,3,2,1311.0431888544892,274.3010835913313,0
5,64,nan,003,4,nan,0,001,001,0,001,A003,622.0,285.0,1.0,0,0,622.1158770806658,289.6683738796415,0
5,65,nan,003,4,nan,0,001,001,0,001,A003,326.0,296.0,1.0,0,0,329.53289653289653,299.39639639639637,0
5,66,nan,003,4,nan,0,001,001,0,001,A003,1359.0,270.0,1.0,0,0,1350.4385593220338,274.83580508474574,0
5,67,nan,003,4,nan,0,001,001,0,001,A003,239.0,294.0,1.0,0,0,251.75168146354588,297.1019639494216,0
5,68,nan,003,4,nan,0,001,001,0,001,A003,944.0,313.0,1.0,0,0,945.9337134711333,307.22594440484676,0
5,69,nan,003,4,nan,0,001,001,0,001,A003,0.0,317.0,1.0,0,0,21.964127367996774,317.86013704151554,0
5,70,nan,003,4,nan,0,001,001,0,001,A003,132.0,318.0,1.0,0,0,127.2598833441348,316.72845106934545,0
5,71,nan,003,4,nan,0,001,001,0,001,A003,521.0,315.0,1.0,0,0,517.5187523677232,312.88634928652607,0
5,72,nan,003,4,nan,0,001,001,0,001,A003,790.0,312.0,1.0,0,0,781.5174963035978,317.0847708230655,0
5,73,nan,003,4,nan,0,001,001,0,001,A003,87.0,334.0,1.0,0,0,77.33729508196721,319.4512295081967,0
5,74,nan,003,4,nan,0,001,001,0,001,A003,910.0,341.0,1.0,0,0,914.5144178123859,334.21997809952546,0
5,75,nan,003,4,nan,0,001,001,0,001,A003,779.0,374.0,1.0,0,0,778.7681190223167,362.19383634431455,0
5,76,nan,003,4,nan,0,001,001,0,001,A003,845.0,364.0,1.0,0,0,846.511114277572,348.45483043602167,0
5,77,nan,003,4,nan,0,001,001,0,001,A003,186.0,333.0,1.0,0,0,182.84861538461539,340.4270769230769,0
5,78,nan,003,4,nan,0,001,001,0,001,A003,1233.0,342.0,1.0,1,1,1242.2062715765248,342.1563578826237,0
5,79,nan,003,4,nan,0,001,001,0,001,A003,1119.0,363.0,1.0,0,0,1121.648812970469,364.72915460335844,0
5,80,nan,003,4,nan,0,001,001,0,001,A003,646.0,351.0,1.0,0,0,644.8982195845697,353.3620178041543,0
5,81,nan,003,4,nan,0,001,001,0,001,A003,262.0,353.0,1.0,0,0,268.9042103615589,354.5437470652684,0
5,82,nan,003,4,nan,0,001,001,0,001,A003,117.0,378.0,1.0,2,2,114.94598825831703,377.10019569471626,0
5,83,nan,003,4,nan,0,001,001,0,001,A003,37.0,374.0,1.0,0,0,35.00873362445415,371.62052401746723,0
5,84,nan,003,4,nan,0,001,001,0,001,A003,446.0,360.0,1.0,0,0,443.9976059372756,363.0626047402442,0
5,85,nan,003,4,nan,0,001,001,0,001,A003,697.0,358.0,1.0,0,0,690.8623778501628,364.2068403908795,0
5,86,nan,003,4,nan,0,001,001,0,001,A003,0.0,386.0,1.0,0,0,6.300287356321839,373.24568965517244,0
5,87,nan,003,4,nan,0,001,001,0,001,A003,1316.0,381.0,1.0,0,0,1316.5413691726164,380.5094498110038,0
5,88,nan,003,4,nan,0,001,001,0,001,A003,607.0,401.0,1.0,0,0,610.6096037129597,398.31488754016425,0
5,89,nan,003,4,nan,0,001,001,0,001,A003,159.0,409.0,1.0,0,0,159.95175594182334,410.0148989003193,0
5,90,nan,003,4,nan,0,001,001,0,001,A003,1359.0,417.0,1.0,0,0,1337.3397260273973,421.9243835616438,0
